"genus"	"species"	"latitude"	"longitude"	"source"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.295768	-72.576935	"gbif"
"Pygocentrus"	"Pygocentrus piraya"	1.258267	-74.815448	"gbif"
"Serrasalmus"	""	1.258267	-74.815448	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	1.258267	-74.815448	"gbif"
"Catoprion"	"Catoprion mento"	3.90185	-73.08154	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	1.258267	-74.815448	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	1.258267	-74.815448	"gbif"
"Catoprion"	"Catoprion mento"	1.258267	-74.815448	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	1.258267	-74.815448	"gbif"
"Myloplus"	"Myloplus rubripinnis"	1.258267	-74.815448	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	1.258267	-74.815448	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	1.258267	-74.815448	"gbif"
"Mylossoma"	"Mylossoma duriventre"	4.295768	-72.576935	"gbif"
"Catoprion"	"Catoprion mento"	4.298275	-72.547707	"gbif"
"Catoprion"	"Catoprion mento"	4.298275	-72.547707	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.295768	-72.576935	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	1.233865	-75.53378	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	4.300501	-72.558705	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	1.233865	-75.53378	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	1.233865	-75.53378	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	1.233865	-75.53378	"gbif"
"Metynnis"	""	1.233865	-75.53378	"gbif"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	4.295768	-72.576935	"gbif"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Metynnis"	"Metynnis luna"	4.295949	-72.569139	"gbif"
"Catoprion"	"Catoprion mento"	4.281412	-72.53954	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	4.295768	-72.576935	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	4.295768	-72.576935	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	4.51	-68.057778	"gbif"
"Colossoma"	"Colossoma macropomum"	5.367083	-67.862528	"gbif"
"Mylossoma"	"Mylossoma duriventre"	5.337833	-67.831889	"gbif"
"Serrasalmus"	"Serrasalmus manueli"	5.337833	-67.831889	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.337833	-67.831889	"gbif"
"Mylossoma"	"Mylossoma duriventre"	5.367083	-67.862528	"gbif"
"Serrasalmus"	""	5.815444	-68.209	"gbif"
"Metynnis"	"Metynnis argenteus"	5.843389	-68.657889	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	6.238167	-71.581444	"gbif"
"Piaractus"	"Piaractus mesopotamicus"	-22.482675	-52.958858	"gbif"
"Piaractus"	"Piaractus mesopotamicus"	-25.571183	-53.597967	"gbif"
"Metynnis"	"Metynnis mola"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-2.263611	-45.323333	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-2.263611	-45.323333	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-3.653989	-45.430978	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-2.263611	-45.323333	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-3.653989	-45.430978	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-2.521389	-45.0825	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-3.653989	-45.430978	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-2.521389	-45.0825	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576667	-57.018056	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576667	-57.018056	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-19.576667	-57.018056	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.378694	-51.988306	"gbif"
"Myleus"	"Myleus micans"	-17.215806	-44.9355	"gbif"
"Myleus"	"Myleus micans"	-17.320472	-44.286833	"gbif"
"Myleus"	"Myleus micans"	-17.320472	-44.286833	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-17.320472	-44.286833	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.4025	-50.454444	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.4025	-50.454444	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-25.591881	-54.583622	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-25.643981	-54.461681	"gbif"
"Piaractus"	""	-25.588067	-53.49905	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.516972	-51.622583	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.915889	-51.032833	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.526944	-51.785139	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-28.020972	-51.950278	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.807889	-51.127028	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.520611	-51.777861	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.309028	-52.101389	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.309028	-52.101389	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-25.591881	-54.583622	"gbif"
"Piaractus"	"Piaractus mesopotamicus"	-25.590567	-54.578767	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-25.591881	-54.583622	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-27.526944	-51.785139	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-3.465083	-44.869833	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-3.465083	-44.869833	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-5.502917	-45.253417	"gbif"
"Metynnis"	""	-2.71736	-60.74487	"gbif"
"Metynnis"	""	-2.71736	-60.74487	"gbif"
"Colossoma"	"Colossoma macropomum"	-5.502917	-45.253417	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-2.61374	-60.95543	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-2.61374	-60.95543	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-2.61374	-60.95543	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-2.61374	-60.95543	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-2.71736	-60.74487	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-2.71736	-60.74487	"gbif"
"Myloplus"	"Myloplus lucienae"	-2.71736	-60.74487	"gbif"
"Myloplus"	"Myloplus lucienae"	-2.71736	-60.74487	"gbif"
"Serrasalmus"	""	-2.71736	-60.74487	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-2.71736	-60.74487	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-2.71736	-60.74487	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-2.71736	-60.74487	"gbif"
"Serrasalmus"	""	-2.71736	-60.74487	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-2.71736	-60.74487	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-19.914417	-49.728472	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-2.71736	-60.74487	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-19.904583	-49.748833	"gbif"
"Myloplus"	"Myloplus tiete"	-22.214306	-52.844056	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-22.238694	-54.069111	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.605833	-57.035833	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-19.605833	-57.035833	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-19.571583	-57.021028	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.525833	-57.040556	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.576389	-57.017778	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576389	-57.017778	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-19.576389	-57.017778	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576389	-57.017778	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.605833	-57.035833	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.605833	-57.035833	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-21.053608	-51.689442	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576667	-57.018056	"gbif"
"Metynnis"	"Metynnis maculatus"	-21.037217	-52.146106	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-21.037217	-52.146106	"gbif"
"Metynnis"	"Metynnis mola"	-19.576306	-57.018972	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-19.576306	-57.018972	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576306	-57.018972	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.575639	-57.0145	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.541417	-57.039639	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-19.541417	-57.039639	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-19.575639	-57.0145	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.575639	-57.0145	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-19.575639	-57.0145	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-19.575083	-57.021167	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.572778	-57.032611	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-19.572778	-57.032611	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.572778	-57.032611	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-19.541247	-57.039778	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-19.166667	-57.25	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.166667	-57.25	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-19.541247	-57.039778	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.541247	-57.039778	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.166667	-57.25	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-19.166667	-57.25	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.6	-57.066667	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-19.576667	-57.018056	"gbif"
"Metynnis"	"Metynnis mola"	-16.747222	-56.858056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.5	-52.033333	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.166667	-57.25	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576667	-57.018056	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-16.747222	-56.858056	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-19.526111	-57.040556	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-19.5	-52.033333	"gbif"
"Piaractus"	"Piaractus mesopotamicus"	-16.747222	-56.858056	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-16.747222	-56.858056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-16.747222	-56.858056	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.385	-51.075833	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.385	-51.075833	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.385	-51.075833	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.385	-51.075833	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.385	-51.075833	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.385	-51.075833	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-16.747222	-56.858056	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-1.522139	-59.821639	"gbif"
"Serrasalmus"	"Serrasalmus manueli"	-0.887778	-59.574556	"gbif"
"Mylesinus"	"Mylesinus schomburgkii"	-0.887778	-59.574556	"gbif"
"Mylesinus"	"Mylesinus schomburgkii"	-0.887778	-59.574556	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-21.216667	-56.183333	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-16.747222	-56.858056	"gbif"
"Metynnis"	"Metynnis mola"	-16.747222	-56.858056	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-23.020056	-50.954139	"gbif"
"Myloplus"	"Myloplus tiete"	-20.670928	-46.341094	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-23.020056	-50.954139	"gbif"
"Metynnis"	"Metynnis mola"	-16.747222	-56.858056	"gbif"
"Piaractus"	"Piaractus mesopotamicus"	-19.575639	-57.0145	"gbif"
"Metynnis"	"Metynnis mola"	-16.747222	-56.858056	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-16.747222	-56.858056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-16.747222	-56.858056	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-16.747222	-56.858056	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-16.733333	-56.85	"gbif"
"Catoprion"	"Catoprion mento"	-1.522139	-59.821639	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-0.887778	-59.574556	"gbif"
"Mylesinus"	"Mylesinus paraschomburgkii"	-0.887778	-59.574556	"gbif"
"Mylesinus"	"Mylesinus paraschomburgkii"	-0.887778	-59.574556	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-0.887778	-59.574556	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-1.522139	-59.821639	"gbif"
"Serrasalmus"	"Serrasalmus manueli"	-1.112833	-59.607111	"gbif"
"Myloplus"	"Myloplus levis"	-19.576667	-57.018056	"gbif"
"Metynnis"	"Metynnis mola"	-19.576667	-57.018056	"gbif"
"Myloplus"	"Myloplus levis"	-19.579583	-57.03725	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.579583	-57.03725	"gbif"
"Myloplus"	"Myloplus levis"	-19.643694	-57.030083	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-19.579583	-57.03725	"gbif"
"Catoprion"	"Catoprion mento"	-19.526222	-57.040694	"gbif"
"Metynnis"	"Metynnis mola"	-19.526222	-57.040694	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.525678	-57.040875	"gbif"
"Myloplus"	"Myloplus levis"	-19.501778	-57.042333	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-23.031639	-50.44775	"gbif"
"Piaractus"	"Piaractus mesopotamicus"	-23.031639	-50.44775	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.414722	-50.452389	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.378694	-51.988306	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.629222	-51.398472	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-27.605889	-51.471944	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.414917	-50.4523	"gbif"
"Utiaritichthys"	"Utiaritichthys esguiceroi"	-12.186917	-57.992583	"gbif"
"Myloplus"	"Myloplus asterias"	-12.106167	-58.186833	"gbif"
"Myloplus"	"Myloplus asterias"	-12.186917	-57.992583	"gbif"
"Metynnis"	"Metynnis maculatus"	-12.186917	-57.992583	"gbif"
"Utiaritichthys"	"Utiaritichthys sennaebragai"	-12.255389	-57.970222	"gbif"
"Utiaritichthys"	"Utiaritichthys sennaebragai"	-13.561583	-58.407472	"gbif"
"Utiaritichthys"	"Utiaritichthys sennaebragai"	-13.561583	-58.407472	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.541417	-57.039639	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-19.575639	-57.0145	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.541247	-57.039778	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.541247	-57.039778	"gbif"
"Metynnis"	"Metynnis maculatus"	-21.216667	-56.183333	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.575639	-57.0145	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-23.514167	-50.955	"gbif"
"Myloplus"	"Myloplus tiete"	-23.563056	-51.071667	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-19.576667	-57.018056	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-19.576667	-57.018056	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-16.747222	-56.858056	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-22.770556	-50.842778	"gbif"
"Metynnis"	"Metynnis maculatus"	-22.770556	-50.842778	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-22.985833	-51.556667	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.014444	-50.9	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.183056	-50.949722	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.385	-51.075833	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.385	-51.075833	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.385	-51.075833	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.3525	-51.014444	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.385	-51.075833	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.385	-51.075833	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.099722	-50.849722	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.385	-51.075833	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.385	-51.075833	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Myloplus"	"Myloplus tiete"	-23.239167	-50.966389	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Metynnis"	"Metynnis maculatus"	-23.024444	-50.951944	"gbif"
"Colossoma"	"Colossoma macropomum"	-2.588688	-64.669647	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	5.660389	-70.927972	"gbif"
"Metynnis"	"Metynnis argenteus"	5.50625	-70.9545	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.660389	-70.927972	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.660389	-70.927972	"gbif"
"Metynnis"	"Metynnis argenteus"	5.506417	-71.033667	"gbif"
"Metynnis"	"Metynnis hypsauchen"	5.506417	-71.033667	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	5.506417	-71.033667	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.50625	-70.9545	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	5.660389	-70.927972	"gbif"
"Metynnis"	"Metynnis argenteus"	5.50625	-70.9545	"gbif"
"Catoprion"	"Catoprion mento"	5.506417	-71.033667	"gbif"
"Serrasalmus"	"Serrasalmus medinai"	5.506417	-71.033667	"gbif"
"Pygopristis"	"Pygopristis denticulata"	5.50625	-70.9545	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	5.50625	-70.9545	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.50625	-70.9545	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	5.506417	-71.033667	"gbif"
"Catoprion"	"Catoprion mento"	5.50625	-70.9545	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.50625	-70.9545	"gbif"
"Pristobrycon"	"Pristobrycon calmoni"	5.50625	-70.9545	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	5.705778	-71.019806	"gbif"
"Pygopristis"	"Pygopristis denticulata"	5.50625	-70.9545	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	5.653972	-71.008722	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.653972	-71.008722	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.662278	-71.049	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.662278	-71.049	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	5.653972	-71.008722	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.653972	-71.008722	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	5.662278	-71.049	"gbif"
"Serrasalmus"	"Serrasalmus medinai"	5.61375	-71.095639	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.61375	-71.095639	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.61375	-71.095639	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.609556	-71.187028	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.609556	-71.187028	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.73675	-71.411806	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	5.73675	-71.411806	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.73675	-71.411806	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	5.73675	-71.411806	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.658056	-71.268694	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	5.658056	-71.268694	"gbif"
"Myloplus"	"Myloplus planquettei"	4.445417	-55.760267	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	4.445417	-55.760267	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.193967	-55.887967	"gbif"
"Myloplus"	"Myloplus planquettei"	4.3814	-55.7912	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	4.3814	-55.7912	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.3814	-55.7912	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.445417	-55.760267	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	4.445417	-55.760267	"gbif"
"Tometes"	""	4.3814	-55.7912	"gbif"
"Myloplus"	""	4.3814	-55.7912	"gbif"
"Myloplus"	"Myloplus planquettei"	4.445417	-55.760267	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	4.191417	-55.89115	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.191417	-55.89115	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.191417	-55.89115	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	4.061667	-55.896267	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.061667	-55.896267	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	4.061667	-55.896267	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.061667	-55.896267	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.060183	-55.89545	"gbif"
"Myloplus"	""	4.060183	-55.89545	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.060183	-55.89545	"gbif"
"Myloplus"	""	4.060183	-55.89545	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.060183	-55.89545	"gbif"
"Myloplus"	""	6.1394	-60.0745	"gbif"
"Serrasalmus"	""	1.553192	-75.528946	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-0.106617	-74.962506	"gbif"
